place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJ7YycBKcEdkgRcCZPkt6e7gM,Charles Dickens Primary School,"Toulmin St, London SE1 1AF, United Kingdom",51.5013155,-0.0964544,,4.9,0
ChIJV5xTy0IDdkgRgkQ9rj8LsLc,Grange Primary School,"Webb St, London SE1 4RP, United Kingdom",51.4957217,-0.08225589999999999,,3.9,0
ChIJCxBECVgDdkgR18LBvfN86s8,The Cathedral School of St Saviour & St Mary Overy,"Redcross Way, London SE1 1HG, United Kingdom",51.5027487,-0.0942441,,4.2,0
ChIJtVFJ6soEdkgRFa3NDt6VCiE,St Clement Danes Church of England Primary School,"St Clement Danes School, 118 Drury Ln, London WC2B 5SU, United Kingdom",51.513462,-0.1192726,,4,0
ChIJBbFTZo0EdkgRxvzPcKjhwFU,Saint Mark's Church of England Primary and Nursery School,"Harleyford Rd, London SE11 5SL, United Kingdom",51.4843261,-0.1171978,,4.8,0
ChIJsWV9yYkFdkgRwEj0Si1yLSo,St Faith's C of E Primary School,"Alma Road, East Hill, London SW18 1AE, United Kingdom",51.459697,-0.1872635,,3.9,0
ChIJWb3eEt8FdkgRUDYQBoCedrw,Hillbrook Primary School,"Hillbrook Rd, London SW17 8SG, United Kingdom",51.43083129999999,-0.1587116,,4.4,0
ChIJObLegJoEdkgRf4HRxq7jEfE,Keyworth Primary School,"Faunce St, London SE17 3TR, United Kingdom",51.48641070000001,-0.1046171,,3.2,0
ChIJp6X6bRUFdkgRIUKaOtLNeH4,Saint Joseph's Catholic Primary School,"47 Cadogan St, London SW3 2QJ, United Kingdom",51.4930459,-0.1622848,,4.4,0
ChIJ_ekn-xUFdkgR74IDsNWfWvo,Holy Trinity Church of England Primary School - Cadogan Gardens Infant Site,"1 Cadogan Gardens, London SW3 2RN, United Kingdom",51.4932407,-0.1588071,,5,0
ChIJs24A9JEEdkgRgmh85ekZ9YU,Henry Fawcett Primary School,"Bowling Green St, London SE11 5BZ, United Kingdom",51.4842049,-0.1123592,,4.5,0
ChIJjYEOi48PdkgRjFO9RvSWPD0,Fulham Primary School,"Halford Rd, London SW6 1JU, United Kingdom",51.4835806,-0.198399,,3.9,0
ChIJQ0sptfQGdkgRrKyJt4nSsKM,Stanford Primary School,"Chilmark Rd, London SW16 5HB, United Kingdom",51.4096394,-0.1346678,,2.8,0
ChIJLyp-xpQDdkgRWohRnt2YyDM,Heber Primary School,"Heber Rd, London SE22 9LA, United Kingdom",51.4530028,-0.0736658,,4.7,0
ChIJG3Te4wIGdkgRXetISy74Ark,Garfield Primary School,"Garfield Rd, London SW19 8SB, United Kingdom",51.4233071,-0.1852762,,3.4,0
ChIJm9XbyiMBdkgR5pJz3AcTejg,South Norwood Primary School,"34 Crowther Rd, London SE25 5QP, United Kingdom",51.39555,-0.0733754,,4.6,0
ChIJn6SLNZMEdkgRdVJHZXkenPI,Vauxhall Primary School,"Vauxhall St, London SE11 5LG, United Kingdom",51.4888187,-0.1176882,,3.6,0
ChIJCXTAwXYFdkgRiw-B6OFV0UA,Westbridge Academy,"6 Bolingbroke Walk, London SW11 3NE, United Kingdom",51.4771004,-0.1718766,,4.3,0
ChIJsds2Ea4FdkgRSkl6SJRIW14,Macaulay Primary School,"Victoria Rise, London SW4 0NU, United Kingdom",51.4638216,-0.1474486,,4.7,0
ChIJiQyJKpkFdkgR0rsrcrRWKBg,John Burns Primary School,"21 Wycliffe Rd, London SW11 5QR, United Kingdom",51.4690868,-0.1529888,,4.1,0
ChIJH4jRwlgDdkgRx32M4zK8Sxs,London Christian School,"40 Tabard St, London SE1 4JU, United Kingdom",51.5003129,-0.0915115,,4.1,0
ChIJu4cQt2YDdkgR9c6cE-TnoKI,"English Martyrs RC Primary School, Walworth","Flint St, London SE17 1QD, United Kingdom",51.4905261,-0.08778079999999999,,3.6,0
ChIJNdmqIL4EdkgRmVJ4q-CMwso,Walnut Tree Walk Primary School,"Walnut Tree Walk, London SE11 6DS, United Kingdom",51.49366699999999,-0.1139153,,4.7,0
ChIJ25NijJwEdkgR6b4i2Mga5LI,"St Paul's Primary School, Walworth","Penrose St, London SE17 3DT, United Kingdom",51.4864311,-0.099294,,4.1,0
ChIJvW-6V0UPdkgR7fgPTFEeOWE,Anglo Portuguese School of London,"25 Courthouse Way, London SW18 4QG, United Kingdom",51.4561138,-0.1909531,,0,0
ChIJWaA6CGYDdkgRT5p-iznq5Mg,Surrey Square Primary School,"Surrey Square, London SE17 2JY, United Kingdom",51.4888245,-0.0830664,,4.9,0
ChIJU8h2RJkEdkgRbAH0np0fcYc,Crampton Primary School,"23 A Iliffe St, London SE17 3QA, United Kingdom",51.4898779,-0.100866,,3.6,0
ChIJdejPBIkEdkgRyUTf4dHRnbc,Christ Church SW9 Primary,"Cancell Rd, Vassal, London SW9 6HN, United Kingdom",51.4761616,-0.108612,,4.4,0
ChIJBSDq7ooEdkgR93NLxG26RYk,Van Gogh Primary (Junior),"Hackford Rd, Vassal, London SW9 0RD, United Kingdom",51.4748605,-0.115553,,3.6,0
ChIJ9eKP6jQDdkgRePdFjhbVOfw,Harry Gosling Primary School,"Fairclough St, London E1 1NT, United Kingdom",51.5138034,-0.0660761,,4.1,0
ChIJNUZ5pCYDdkgRevx7GsVJcUk,Albion Primary School,"Albion St, London SE16 7JD, United Kingdom",51.4997395,-0.0514967,,3.2,0
ChIJf4PW7hoDdkgRW-wvpqtPeEo,Ilderton Primary School,"Varcoe Rd, London SE16 3LA, United Kingdom",51.4851383,-0.0543225,,4.4,0
ChIJDUbuESIDdkgRpUjm6WLZmj4,"St Joseph's Catholic Primary School, Southwark","Gomm Rd, London SE16 2TY, United Kingdom",51.4956132,-0.0527884,,4.7,0
ChIJy6m6LtkCdkgRlnqJM_5wD8A,Alfred Salter Primary School,"Quebec Way, London SE16 7LP, United Kingdom",51.4997066,-0.0438394,,3.8,0
ChIJT7332mQFdkgRpSK5QF2kIcU,Park Walk Primary School,"Park Walk, London SW10 0AY, United Kingdom",51.4838745,-0.1773924,,3.2,0
ChIJGTGaGmMFdkgRSzj3JGHEXi0,Servite RC Primary School,"252 Fulham Rd., London SW10 9NA, United Kingdom",51.4850624,-0.1839596,,5,0
ChIJRWdf_8oPdkgRI8YqomqhHEo,West London Free School Primary,"Cambridge Grove, London W6 0LB, United Kingdom",51.4952102,-0.231344,,4.4,0
ChIJRTSugOwPdkgRivyXjGqy1fM,Kensington Primary Academy School,"205 Warwick Rd, London W14 8PU, United Kingdom",51.4962767,-0.2051847,,4.7,0
ChIJbzptgcsPdkgROTmIV39c-Bk,Brackenbury Primary School Learning and education,"Dalling Rd, London W6 0BA, United Kingdom",51.49982869999999,-0.2327751,,3.3,0
ChIJ63KgEuIPdkgRBIG79GJAk7A,Colville Primary School,"Lonsdale Rd, London W11 2DF, United Kingdom",51.5149321,-0.2032445,,4.5,0
ChIJOfyB2hkFdkgRZEHroVL9YfI,St Barnabas Primary School,"St Barnabas St, London SW1W 8PF, United Kingdom",51.4906236,-0.1518876,,4.4,0
ChIJrznGLSIFdkgRLkCWzSS5k_U,St Peter's Eaton Square C of E School,"Lower Belgrave St, London SW1W 0NL, United Kingdom",51.4961059,-0.1468045,,4.6,0
ChIJv3QyQVUFdkgRYEIUd1HBZZE,Hallfield Primary School,"School House, Porchester Gardens, Hallfield Estate, London W2 6JJ, United Kingdom",51.5159935,-0.1862246,,4.5,0
ChIJU0_J0ssadkgRpacamjygM_8,ICS London - Wyndham Place,"7B Wyndham Pl, London W1H 1PN, United Kingdom",51.5196453,-0.1613939,,3.9,0
ChIJ7a5dl_wPdkgRGC6qm5uDpCY,Southbank International School Kensington,"36-38 Kensington Park Rd, London W11 3BU, United Kingdom",51.510265,-0.1980284,,4.3,0
ChIJsV9BcWcFdkgR9b8BSMHzXpA,Our Lady of Victories Roman Catholic Primary School,"Our Lady of Victories Rc Primary School, 8 Clareville St, South Kensington, London SW7 5AQ, United Kingdom",51.4928395,-0.1794249,,3.2,0
ChIJ77QKOAkEdkgRWDOmQ7fHq7U,Rosendale Primary School,"Rosendale Rd, Norwood, London SE21 8LR, United Kingdom",51.4465023,-0.09894549999999999,,4.1,0
ChIJSfQJfWIDdkgRsOX758mbfAw,St Peter's Primary School,"Liverpool Grove, London SE17 2HH, United Kingdom",51.48690449999999,-0.0917795,,4.5,0
ChIJMYeDWQwDdkgRGJH6GWBpPkk,"St Francis Catholic Primary School, Peckham","Friary Rd, London SE15 1QR, United Kingdom",51.4801888,-0.0668462,,4.6,0
ChIJpWHfoGMDdkgR6_FHRh_q9Vs,Michael Faraday Primary School,"Portland St, London SE17 2HR, United Kingdom",51.484991,-0.08869289999999999,,4.7,0
ChIJB3a8wnUDdkgRsQEcw6DUQ_8,Harris Primary Free School Peckham,"112 Peckham Rd, London SE15 5DZ, United Kingdom",51.47330420000001,-0.0734532,,3,0
ChIJz6JpwMgQdkgRG_ZG4jpF1zY,Nancy Reuben Primary Independent ISA School for Boys and Girls aged 2-11 Est 1999. Orthodox Jewish Primary School in Hendon London.,"48 Finchley Ln, London NW4 1DJ, United Kingdom",51.5895516,-0.2183933,,5,0
ChIJbRjqZlkDdkgRdT480Q0KVoI,Beormund Primary School,"Crosby Row, London SE1 3PS, United Kingdom",51.5008333,-0.0884944,,3.4,0
ChIJO4UjSUQDdkgRWAmkeBfw3cI,Tower Bridge Primary School,"Fair St, London SE1 2AE, United Kingdom",51.5015551,-0.07723239999999999,,4,0
ChIJt3nx_EEDdkgRpTFJO1kwYhA,Boutcher Church of England Primary School,"93 Grange Rd, London SE1 3BW, United Kingdom",51.494038,-0.0754488,,4.8,0
ChIJPVo041oDdkgRqMWizDaNthU,Snowsfields Primary School,"Kirby Grove, London SE1 3TD, United Kingdom",51.5016326,-0.0840221,,3.2,0
ChIJkbbMEoADdkgRyi2nuBb1ihA,"Nursery and Pre-School at Ilderton - Bermondsey, Southwark, Rotherhithe","Varcoe Rd, London SE16 3LA, United Kingdom",51.4851178,-0.0544606,,0,0
ChIJ1znIC2cDdkgRKetRH0eSbXQ,Townsend Primary School,"Townsend St, London SE17 1HJ, United Kingdom",51.4923371,-0.0850045,,3.7,0
ChIJTwmN5GEDdkgRepJzfbOE8wQ,Robert Browning Primary School,"89 East St, London SE17 2DH, United Kingdom",51.4889624,-0.0927194,,3.5,0
ChIJnwlGe7kEdkgRciRpgjKbFUw,Oasis Academy Johanna,"Johanna St, Lower Marsh, London SE1 7RH, United Kingdom",51.5008263,-0.1113632,,3.4,0
ChIJpVDHktscdkgREW8B4_lvim0,St John's C Of E Primary School,"Peel Grove, Bethnal Green, London E2 9LR, United Kingdom",51.5300373,-0.0543481,,4.5,0
ChIJt3JQlEIFdkgRZ3KBkY0hfJk,Connections,"2 Cromwell Pl, South Kensington, London SW7 2JE, United Kingdom",51.4949634,-0.1745806,,0,0
ChIJGRhQHPcPdkgRvMQry1K3hwo,St Mary Abbots Primary School,"2 Kensington Church Ct, London W8 4SP, United Kingdom",51.501998,-0.1923282,,5,0
ChIJwVao62EFdkgRKPE32EWJun8,Bousfield Primary School,"S Bolton Gardens, London SW5 0DJ, United Kingdom",51.49022369999999,-0.1860951,,4.4,0
ChIJQ52Sc4sFdkgRhOwvriPWSwU,Wandsworth Preparatory School,"2 Allfarthing Ln, London SW18 2PQ, United Kingdom",51.4542394,-0.1827032,,4,0
ChIJj2RUHVMFdkgRJ1ikm9E9hj0,St. James & St. John CofE Primary School,"4 Craven Terrace, London W2 3QD, United Kingdom",51.5130782,-0.179321,,5,0
ChIJE1tEncoadkgR487IxtZNCiI,Hampden Gurney C Of E Primary School,"13 Nutford Pl, London W1H 5HA, United Kingdom",51.516741,-0.1642818,,4,0
ChIJFf2I6dgDdkgRY664KQujaS0,Kelvin Grove Primary School,"Kelvin Grove, London SE26 6BB, United Kingdom",51.4327262,-0.06227340000000001,,4.7,0
ChIJi7lsUXwGdkgRWoBls2BLYv4,Penwortham Primary School,"Penwortham Rd, London SW16 6RJ, United Kingdom",51.4220732,-0.1467876,,4.4,0
ChIJoyP-dUkBdkgRUZ945O7JczU,All Saints Primary School,"Upper Beulah Hill, London SE19 3LG, United Kingdom",51.41241170000001,-0.0870517,,4.1,0
ChIJLTWMF00BdkgR83uSVsv8bYQ,Rockmount Primary School,"Chevening Rd, London SE19 3ST, United Kingdom",51.4184859,-0.0920346,,4.7,0
ChIJgSmBvmoBdkgR5LcKoYd4I30,James Dixon Primary School,"William Booth Rd, Anerley, London SE20 8BW, United Kingdom",51.4116758,-0.06864980000000001,,4.5,0
ChIJG4OgczcBdkgRfawDAfLtpOQ,Cypress Primary School - Upper School site,"32 Cypress Rd, London SE25 4AU, United Kingdom",51.4066124,-0.0828223,,3.4,0
ChIJrUf52bYGdkgRQsCVXyYM58w,Downsview Primary School,"Biggin Way, London SE19 3XE, United Kingdom",51.4154126,-0.1019242,,4.4,0
ChIJS28iI24BdkgR8rITmmF_ydQ,Harris Primary Academy Crystal Palace,"Malcolm Rd, London SE20 8RH, United Kingdom",51.4163909,-0.0588279,,4.1,0
ChIJVzfi6UkEdkgR3Ma09ANJeyo,Glenbrook Primary School,"Clarence Cres, London SW4 8LD, United Kingdom",51.4526861,-0.1332711,,3.6,0
ChIJ47eA_lAPdkgRdmjEdoAPDEY,Wimbledon Park Primary School,"Havana Rd, London SW19 8EJ, United Kingdom",51.438123,-0.195429,,4.5,0
ChIJY2ue6aQEdkgRu7jDM_7uoMM,Friars Primary School,"Webber St, London SE1 0RF, United Kingdom",51.5012859,-0.1031618,,5,0
ChIJ3wlUtQYFdkgR47tcWjVNvcQ,Wandsworth SCITT,"7 St Joseph's St, Nine Elms, London SW8 4EN, United Kingdom",51.4768385,-0.1466679,,0,0
ChIJHxeDKuQEdkgRkjaPg8jArAM,Westminster Cathedral R C Primary School,"Bessborough Pl, Pimlico, London SW1V 3SE, United Kingdom",51.4886547,-0.1323582,,5,0
ChIJj3N1lK8FdkgRF3HhQOgIItQ,Lycee Francais Wix School,"Wix's Ln, London SW4 0AJ, United Kingdom",51.46405499999999,-0.151465,,5,0
