place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJh0_jam8EdkgRSNGZiyT6s_g,City Heights E-ACT Academy,"33 Abbots Park, London SW2 3PW, United Kingdom",51.4420022,-0.1130275,,2.7,0
ChIJ60ByI2wEdkgReEU7ZmsuGFM,Effra Early Years Centre,"35 Effra Parade, London SW2 1PL, United Kingdom",51.4567207,-0.1098561,,4.1,0
ChIJR_xoYj4EdkgRJHdy70wc1ZA,Holmewood Nursery School and Tree House Children's Centre,"66 Upper Tulse Hill, Brixton Hill, London SW2 2RW, United Kingdom",51.4475342,-0.1199826,,5,0
ChIJOde1s0gEdkgRDXruuaLikT4,Kings Avenue School,"Kings Ave, London SW4 8BQ, United Kingdom",51.4568729,-0.1295048,,3.5,0
ChIJ1fu2vTkEdkgRtpHIZ6i74bs,Richard Atkins Primary School,"New Park Rd, Brixton Hill, London SW2 4JP, United Kingdom",51.44801229999999,-0.1263218,,5,0
ChIJG3lzzBgEdkgRvAXQg6nqUaU,Hitherfield Primary School & Children's Centre,"Leigham Vale, London SW16 2JQ, United Kingdom",51.4361648,-0.1151496,,4.8,0
ChIJbby8HxEEdkgRcnGY7o_8Elg,St Martin-in-the-Fields High School for Girls,"155, London SW2 3UP, United Kingdom",51.4439134,-0.1102422,,3.4,0
ChIJCwrZXgsFdkgR3uBYc3epQu0,Purple Willows Clapham Day Nursery & Preschool,"2 Lyham Rd, Brixton Hill, London SW2 5QA, United Kingdom",51.45565,-0.1280967,,0,0
ChIJMVr527UPdkgRbCYuwoW4HWI,West London Free School Sixth Form,"Franklin House, 2 Bridge Ave, London W6 9JP, United Kingdom",51.4921002,-0.2294874,,5,0
ChIJ5x5ri6sEdkgRye95B8HRj_A,City of London School,"107 Queen Victoria St, London EC4V 3AL, United Kingdom",51.5118224,-0.0986223,,4.4,0
ChIJ1wgW72oFdkgR130xYCq0Bi4,Marlborough Primary School,"Marlborough Primary School, Draycott Ave, London SW3 3AP, United Kingdom",51.4929012,-0.1659446,,4.6,0
ChIJ5ZqIlW4FdkgRaOvT6c5T9OU,The Hampshire School Chelsea,"15 Manresa Rd, London SW3 6NB, United Kingdom",51.4871264,-0.1714417,,3.8,0
ChIJJxQSvRYFdkgRspTigT_H7cw,Garden House School,"Turk's Row, London SW3 4TW, United Kingdom",51.4898776,-0.1577155,,3.8,0
ChIJk3JHCD8FdkgRaBtkaYt3PJA,Knightsbridge School,"67 Pont St, London SW1X 0BD, United Kingdom",51.4964022,-0.1631141,,4.8,0
ChIJaxE1LT4FdkgR_P8t16m39Co,Sussex House School,"68 Cadogan Square, London SW1X 0EA, United Kingdom",51.49450119999999,-0.1611523,,4.2,0
ChIJ7ypDt2AFdkgRzX2kF8UH5qQ,St Philip's School,"6 Wetherby Pl, South Kensington, London SW7 4NE, United Kingdom",51.4927156,-0.1827019,,4.7,0
ChIJCXTAwXYFdkgRiw-B6OFV0UA,Westbridge Academy,"6 Bolingbroke Walk, London SW11 3NE, United Kingdom",51.4771004,-0.1718766,,4.3,0
ChIJvXyuv3cFdkgRVTp6MykQ0O0,Thomas's Battersea,"Thomas's Preparatory School, 28-40 Battersea High St, London SW11 3JB, United Kingdom",51.47414999999999,-0.1745173,,3.5,0
ChIJFdfB-PUPdkgRsE1ZhKLF-ok,Thomas Kensington London Day School,"17-19 Cottesmore Gardens, London W8 5PR, United Kingdom",51.4984234,-0.1873681,,4.1,0
ChIJoxX25-oPdkgRiYIznvSM6kg,St James Senior Girls' School,"6 Earsby St, London W14 8SH, United Kingdom",51.4950353,-0.2092566,,4.5,0
ChIJn5C9m1IFdkgRXcuHGCowgbU,Bright Horizons Hyde Park Day Nursery and Preschool,"St. James Church, 6 Gloucester Terrace, London W2 3UD, United Kingdom",51.5127964,-0.1767798,,5,0
ChIJqfEuwgkFdkgRtuWw3TZpPXU,Chesterton Primary School,"Dagnall St, London SW11 5DT, United Kingdom",51.473673,-0.1566157,,4,0
ChIJbRfE9ecPdkgRLfXhKpERCmo,The London School of English,"15 Holland Park Gardens, London W14 8DZ, United Kingdom",51.5050806,-0.2112276,,4.7,0
ChIJjYEOi48PdkgRjFO9RvSWPD0,Fulham Primary School,"Halford Rd, London SW6 1JU, United Kingdom",51.4835806,-0.198399,,3.9,0
ChIJlaXaPZAFdkgRjN6yDo0fGVc,Centre Academy London,"105 Plough Rd, London SW11 2AL, United Kingdom",51.4625822,-0.1752937,,3.4,0
ChIJD2v1QcMEdkgRsy2eQrynnnw,Westminster School,"17A Dean's Yard, London SW1P 3PB, United Kingdom",51.4985106,-0.1279176,,4.2,0
ChIJwwqv18oadkgRnE-UyDKYbrk,Halcyon London International School,"33 Seymour Pl, London W1H 5AU, United Kingdom",51.5154663,-0.1616172,,4.8,0
ChIJzesw8IYEdkgRtbJui-RyVmM,Saint Gabriel's College,"Saint Gabriel's College, Langton Rd, London SW9 6UL, United Kingdom",51.4760371,-0.1023824,,3.7,0
ChIJ9db1e3IEdkgRGEW89zJbpiQ,St Judes C.E. Primary School,"St. Judes C of E Primary School, Regent Rd, London SE24 0EL, United Kingdom",51.4543151,-0.1049806,,4.2,0
ChIJO1vhVbAEdkgRPoJKQ9gTOh4,The London Nautical School,"61 Stamford St, London SE1 9NA, United Kingdom",51.5066924,-0.1085651,,3.4,0
ChIJTZSCHisFdkgR09HLpWxbgLQ,The British School of Excellence,"Office 618, 8 Shepherd Market, London W1J 7JY, United Kingdom",51.507395,-0.1481887,,5,0
ChIJp9W3FakGdkgRR4vn-e5TNr8,"St Luke's C of E Primary School, Norwood","Linton Grove, Norwood, London SE27 0DZ, United Kingdom",51.4269411,-0.0998196,,4,0
ChIJX3Ls4AQEdkgRNC3ZCWib_f4,Elmgreen School,"Elmcourt Rd, Norwood, London SE27 9BZ, United Kingdom",51.43862439999999,-0.10265,,3.9,0
ChIJafADW6AGdkgRAcEx63ajTas,Julian's Primary School - West Norwood site,"16 Wolfington Rd, Norwood, London SE27 0JF, United Kingdom",51.4312003,-0.1054614,,4.3,0
ChIJ85LWZ1QBdkgRMn-odnhjSaY,Kingswood Primary School (Upper Site),"Gipsy Rd, Norwood, London SE27 9RD, United Kingdom",51.4269176,-0.0898033,,4.1,0
ChIJBTWuSqoGdkgRwk74oVYd_1I,Park Campus,"25 Gipsy Rd, Norwood, London SE27 9NP, United Kingdom",51.4280176,-0.09794929999999999,,4,0
ChIJVRUfzK0GdkgRS2uhAeAV22A,The Norwood School,"Crown Dl, Norwood, London SE19 3NY, United Kingdom",51.4228251,-0.0995052,,3.8,0
ChIJL73V4XsHdkgRlyx81QM5ZTA,The New School,"St. Marys Lodge, 149 Central Hill, London SE19 1RT, United Kingdom",51.42136000000001,-0.0955654,,0,0
ChIJ_6FFYPoDdkgRYicYagyfDZ8,Dulwich College,"Dulwich Common, London SE21 7LD, United Kingdom",51.44014869999999,-0.085841,,4.2,0
ChIJh4Y4oP0DdkgRpygzf1CikZs,Kingsdale Foundation School,"Alleyn Park, London SE21 8SQ, United Kingdom",51.4321936,-0.08516019999999999,,3.9,0
ChIJ4zPy_4AGdkgRQI5ZL39w4ok,London Steiner School,"9 Weir Rd, London SW12 0LT, United Kingdom",51.4460579,-0.1435999,,4.5,0
ChIJYYyPzNoDdkgRPn_uNR3aZ2I,St Saviour's C of E Primary School,"69 Herne Hill Rd, London SE24 0AY, United Kingdom",51.4634845,-0.09823319999999999,,4.9,0
ChIJzx2HXV4EdkgR5UXyFFwmAgo,Bunnies On The Green,"60, 62 Stockwell Rd, London SW9 9QA, United Kingdom",51.4694583,-0.1199632,,0,0
ChIJD9arFP4EdkgR00PYWGlj1ys,"St Georges C of E Primary School, Nine Elms","Corunna Rd, Nine Elms, London SW8 4JS, United Kingdom",51.4771324,-0.138735,,4.9,0
ChIJwxVUAqsFdkgRM7gl4efARGE,Heathbrook Primary School,"1A St Rule St, Nine Elms, London SW8 3EH, United Kingdom",51.4702195,-0.1432526,,4.6,0
ChIJKZtiov8EdkgR9ZQ877SyujQ,Griffin Primary School,"Stewart's Rd, Nine Elms, London SW8 4JB, United Kingdom",51.47424239999999,-0.138421,,3.6,0
ChIJQVmpSY0EdkgR5BDGa2uQg3Q,Ashmole Primary School,"Ashmole St, London SW8 1NT, United Kingdom",51.4820029,-0.1149298,,3.9,0
ChIJ8dmer_EEdkgRnKiVyMNGSv8,Wyvil Primary School,"Wyvil Primary School, S Lambeth Rd, London SW8 2TJ, United Kingdom",51.4814958,-0.1251556,,4.9,0
ChIJTWwFXpYEdkgRZGdYMDJ6484,Archbishop Sumner Church of England Primary School,"Reedworth St, London SE11 4PH, United Kingdom",51.49153399999999,-0.1097222,,3.9,0
ChIJPbHlHmYPdkgRUufHjs-yxzw,West Hill Primary School,"5 Merton Rd, London SW18 5ST, United Kingdom",51.456051,-0.1990809,,4.9,0
ChIJeZrZrqMadkgRQ-ZiaM85Ozk,Abercorn School,"28 Abercorn Pl, London NW8 9XP, United Kingdom",51.5327498,-0.1797417,,3.8,0
ChIJ8b7-6z4FdkgRC4qIoUiFr8c,Hill House School,"17 Hans Pl, London SW1X 0EP, United Kingdom",51.4973234,-0.1601552,,4.1,0
ChIJH4jRwlgDdkgRx32M4zK8Sxs,London Christian School,"40 Tabard St, London SE1 4JU, United Kingdom",51.5003129,-0.0915115,,4.1,0
ChIJn3V6WNIadkgR2b_QadKkyzw,DLD College London,"199 Westminster Bridge Rd, London SE1 7FX, United Kingdom",51.5002079,-0.116104,,3.5,0
ChIJlYPftqIadkgR0IM5oYbsvh4,The American School in London,"1 Waverley Pl, London NW8 0NP, United Kingdom",51.5348361,-0.1766746,,4.3,0
ChIJ-wg_fD0FdkgR4HEXA-8e02g,Eaton House Belgravia School,"Eaton House School, 3-5 Eaton Gate, London SW1W 9BA, United Kingdom",51.4941055,-0.1547957,,4.6,0
ChIJ4ZxrppwFdkgR4D1Z5wTNa3c,Thames Christian School,"Wye St, London SW11 2HB, United Kingdom",51.46785,-0.175136,,3.2,0
ChIJ7a5dl_wPdkgRGC6qm5uDpCY,Southbank International School Kensington,"36-38 Kensington Park Rd, London W11 3BU, United Kingdom",51.510265,-0.1980284,,4.3,0
ChIJBbFTZo0EdkgRXlpOcGvAKYc,Archbishop Tenison's School Academy,"55 Kennington Oval, London SE11 5SR, United Kingdom",51.4828622,-0.1158144,,3,0
ChIJb4s8_V4EdkgRkQvO8Wms3Qg,LEYF - Stockwell Gardens Nursery & Pre-School,"South London YMCA, 40 Stockwell Rd, London SW9 9ES, United Kingdom",51.47018449999999,-0.120956,,4.6,0
ChIJRyMmdW4EdkgRTuiVudx0lcQ,Little Einstein Kids,"141 Railton Rd, London SE24 0LT, United Kingdom",51.45731319999999,-0.1069832,,4.3,0
ChIJ2SpB8lUbdkgRBiVPDt5RWxc,City of London School for Girls,"City of London School for Girls,, Barbican,St Giles Terrace, Wood St, London EC2Y 8BB, United Kingdom",51.519202,-0.0944913,,4.1,0
ChIJaQtN8tEPdkgRJbeoqwVvIFs,"St Stephen's Primary School, South Lambeth","Dorset Rd, London SW8 1EJ, United Kingdom",51.4796308,-0.1220941,,4.1,0
ChIJV2w2MAEFdkgRpm2eWjI_jdE,St Mary's Roman Catholic Primary School,"7 St Joseph's St, Nine Elms, London SW8 4EN, United Kingdom",51.4766468,-0.1465943,,3.8,0
ChIJ15sVS50PdkgRgoPkegkJ_NI,Lady Margaret School,"9-15 Parsons Grn, London SW6 4UN, United Kingdom",51.47382959999999,-0.1993256,,2.2,0
ChIJ3Xr1RXoDdkgRd2_Lzhs0YnY,St George's C of E Primary School,"Coleman Rd, London SE5 7TF, United Kingdom",51.48023,-0.0843351,,4.5,0
ChIJ7xGNFU4cdkgR57TCEfkqTO8,Side by Side Special School,"9 Big Hill, London E5 9HH, United Kingdom",51.5687974,-0.054728,,5,0
ChIJVVVpF7UEdkgRmg4nTAy4kMU,LSE Summer School,"1st Floor, 95 Aldwych, London WC2B 4JF, United Kingdom",51.5134112,-0.1153013,,4.5,0
ChIJS9wW55wPdkgRoTaMdY1lWxE,Evergreen primary school,"9 Swan Mews, London SW6 4QT, United Kingdom",51.4758506,-0.2011397,,0,0
ChIJ2WbNVSIbdkgR_MjCxOe4PKE,Regent High School,"The Medburn Centre, 136 Chalton St, London NW1 1RX, United Kingdom",51.53358009999999,-0.1330541,,3.5,0
ChIJBSFRZkwOdkgRbDciJKyTHdI,St Paul's School,"Lonsdale Rd, London SW13 9JT, United Kingdom",51.4880878,-0.2373996,,4.1,0
ChIJIdJO89AIdkgR5I3wVCceZ2A,King's College School,"Southside, Wimbledon Common, London SW19 4TT, United Kingdom",51.42158389999999,-0.2262316,,4.4,0
ChIJAdilP5gbdkgRkYdEi8nPk_4,Arts and Media School Islington,"Islington Arts and Media School, Islington Arts and Media School Islington Arts and Media School, Turle Rd, London N4 3LS, United Kingdom",51.5671937,-0.116,,2.8,0
ChIJyV1d0IUEdkgRP6sYq1Lir80,"St John the Divine C of E Primary School, Camberwell","Warham St, Camberwell New Rd, London SE5 0SX, United Kingdom",51.4789134,-0.1035045,,3.5,0
ChIJLTXBQGYEdkgROO_5k4Llu3U,LEYF - Brixton Nursery & Pre-School,"27 Brixton Station Rd, London SW9 8QQ, United Kingdom",51.4636338,-0.1129204,,5,0
ChIJ18clxp8DdkgRhVec1Zqcod8,The Highshore School,"Farmers Rd, London SE5 0TW, United Kingdom",51.47851,-0.1012736,,4.3,0
ChIJkYsTykoEdkgRLpq64Um7szg,Bonneville Primary School,"Bonneville Gardens, London SW4 9LB, United Kingdom",51.452808,-0.139334,,4.2,0
ChIJLzFvuLoFdkgR_CpFg_JGb0c,Parkgate House School,"80 Clapham Common North Side, London SW4 9SD, United Kingdom",51.4615221,-0.1540691,,3.9,0
ChIJAeFkNpsFdkgRYmWgGdJtKbs,International British Online School,"156 Clapham Park Rd, London SW4 7DE, United Kingdom",51.4594566,-0.1317212,,0,0
ChIJAeSoUSEFdkgRVXzCPargHE8,Harris Clapham Sixth Form,"73 Kings Ave, Brixton Hill, London SW4 8BQ, United Kingdom",51.455546,-0.1290277,,0,0
ChIJG0s4_lIEdkgRfSKWjcmtPBI,Clapham Manor Primary School,"Belmont Rd, London SW4 0BZ, United Kingdom",51.4646538,-0.1375128,,4.8,0
ChIJjbPATEkEdkgRkUfUIaAoeTk,Saint Mary's Catholic Primary School,"Crescent Ln, London SW4 9QJ, United Kingdom",51.4592973,-0.1378617,,3.9,0
ChIJpySSFrAFdkgRdMwgdPoWNy8,Eaton House The Manor School,"58 Clapham Common North Side, London SW4 9RU, United Kingdom",51.4615034,-0.1511969,,4.1,0
ChIJn1Ag5rcFdkgRWioWGY6nKig,Oliver House School,"7 -11 Nightingale Lane, Clapham South, London SW4 9AH, United Kingdom",51.452594,-0.1491747,,3.6,0
ChIJowOGVEsEdkgRxMnp3H3TOos,Lambeth Academy,"Elms Rd, London SW4 9ET, United Kingdom",51.4573843,-0.1402001,,2.7,0
ChIJadjfgAQFdkgRH2wWJwO0BW4,Harris Academy Clapham,"33 Clarence Ave, London SW4 8LD, United Kingdom",51.4531518,-0.1330138,,5,0
ChIJ8yZ9JLwFdkgRJn_knmYB8qU,La Retraite Roman Catholic Girls' School,"1-4 Atkins Rd, Clapham Park, London SW12 0AB, United Kingdom",51.447848,-0.1432397,,0,0
ChIJuyo3OXIDdkgRbe4cxR3WFbY,Southwark Inclusive Learning Service - KS3,"2 Davey St, London SE15 6LF, United Kingdom",51.4817798,-0.0750006,,5,0
ChIJDbWJPsgFdkgRLLBWw-TdIQU,Saint Francis Xavier Sixth Form College,"10 Malwood Rd, London SW12 8EN, United Kingdom",51.4511376,-0.1492309,,3.7,0
ChIJa6YfuL0FdkgRc8wOdQc1wtg,Skates & Ladders Skateboarding Lessons - London,"10 Rookery Rd, London SW4 9DD, United Kingdom",51.4608312,-0.1433968,,5,0
ChIJ6STcXAEFdkgRLOVp_T9cfHs,Newton Preparatory School,"149 Battersea Park Rd, Nine Elms, London SW8 4BX, United Kingdom",51.47681420000001,-0.1449895,,4.7,0
ChIJBbFTZo0EdkgRxvzPcKjhwFU,Saint Mark's Church of England Primary and Nursery School,"Harleyford Rd, London SE11 5SL, United Kingdom",51.4843261,-0.1171978,,4.8,0
ChIJFwme0pMFdkgRTgExMEYD7CE,Emanuel School,"Battersea Rise, London SW11 1HS, United Kingdom",51.4568959,-0.173171,,4.8,0
ChIJgxrk8wkFdkgRNvFSdQxQyaA,Harris Academy Battersea,"401 Battersea Park Rd, London SW11 5AP, United Kingdom",51.4731836,-0.1592099,,3.2,0
ChIJ0ecnKzYOdkgRsUlJX_AgC3g,The London School Of English,"65 Westcroft Square, London W6 0TA, United Kingdom",51.4939157,-0.2440189,,4.1,0
ChIJDfbmjQkFdkgRJo1FIk0h8eA,The Dominie,"55 Warriner Gardens, London SW11 4DX, United Kingdom",51.47463399999999,-0.1574542,,5,0
ChIJ3_pSbF4EdkgRR-YNRpQizpA,durand primary school,"Stockwell Rd, London SW9 9PU, United Kingdom",51.4684852,-0.1189356,,1,0
ChIJx-CQ0nAEdkgR8onkUdbbOvU,Jessop Primary School,"Lowden Rd, London SE24 0BJ, United Kingdom",51.4600218,-0.100999,,3.9,0
ChIJwQpX8Y4EdkgR6YLr6ct-cZU,Flow Dance London,"Unit 3, Ground Floor, Kennington Business Park, Canterbury Court, 1-3 Brixton Road, London SW9 6DE, United Kingdom",51.480532,-0.110138,,4.8,0
ChIJs5WnR3cEdkgRTxNHNpsb808,École Cadet Rousselle,"Poplar Walk, London SE24 0BS, United Kingdom",51.4612268,-0.09870530000000001,,0,0
ChIJ_57Nek4FdkgRS9pUpf7fDgk,Holmewood at The Windmill 1 O'Clock Club,"The Windmill, Blenheim Gardens, London SW2 5EU, United Kingdom",51.4533628,-0.1239791,,0,0
ChIJU4Xh1dcadkgRwoc0XFqDWOo,Southbank International School Westminster - Conway Street,"17 Conway St, London W1T 6BN, United Kingdom",51.5231439,-0.141151,,5,0
ChIJSz2ifrQadkgRqH0igwJwdhU,ICS London - Star Street,"21 Star St, Tyburnia, London W2 1QB, United Kingdom",51.5177498,-0.1701169,,3.8,0
ChIJORu4x9YadkgRlCKbOg3KFyY,Southbank International School Westminster - Portland Place,"63-65 Portland Pl, London W1B 1QR, United Kingdom",51.5216226,-0.1460739,,4.2,0
ChIJU0_J0ssadkgRpacamjygM_8,ICS London - Wyndham Place,"7B Wyndham Pl, London W1H 1PN, United Kingdom",51.5196453,-0.1613939,,3.9,0
ChIJRWPQym8EdkgRLU1lNhGZ71s,Chestnut Nursery School (Corry Drive),"1 Corry Dr, London SW9 8QS, United Kingdom",51.4619563,-0.1083531,,0,0
ChIJK5h0CKUFdkgRdPLVPOBH9hg,Little Angels 24/7,"131 Southwark Bridge Rd, London SE1 0EY, United Kingdom",51.5027732,-0.09630119999999999,,5,0
ChIJAYJVdD0DdkgRJDSEqq2vyko,Compass School Southwark,"Drummond Rd, London SE16 2BT, United Kingdom",51.4961461,-0.0623022,,1.9,0
ChIJl3G55F0DdkgRflMs85yMzWU,St Saviour's and St Olave's Church of England School,"New Kent Rd, London SE1 4AN, United Kingdom",51.49469759999999,-0.08747840000000001,,3,0
ChIJN6VflV8DdkgRh-zfTVWGfqs,Ark Globe Academy,"Harper Rd, London SE1 6AF, United Kingdom",51.495337,-0.092406,,3.4,0
ChIJjR_cbaYEdkgRE317TAKAWrg,Haberdashers’ Aske’s Borough Academy,"24 Sawyer St, London SE1 0EQ, United Kingdom",51.50174730000001,-0.09907869999999999,,4,0
ChIJO4UjSUQDdkgRWAmkeBfw3cI,Tower Bridge Primary School,"Fair St, London SE1 2AE, United Kingdom",51.5015551,-0.07723239999999999,,4,0
ChIJsffnfWgDdkgR8HAozKrlFIw,LVC London School of English,"148 Old Kent Rd, London SE1 5TY, United Kingdom",51.4911276,-0.082054,,4.9,0
ChIJPVo041oDdkgRqMWizDaNthU,Snowsfields Primary School,"Kirby Grove, London SE1 3TD, United Kingdom",51.5016326,-0.0840221,,3.2,0
ChIJ7YycBKcEdkgRcCZPkt6e7gM,Charles Dickens Primary School,"Toulmin St, London SE1 1AF, United Kingdom",51.5013155,-0.0964544,,4.9,0
ChIJSQ2jHm8DdkgRbjQPgeeFrt0,Ark Walworth Academy,"Shorncliffe Rd, London SE1 5UJ, United Kingdom",51.487446,-0.0781839,,3,0
ChIJH3qip1oDdkgRoOf-8COJO1c,Postgraduate Deanery,"7 Bermondsey St, London SE1 2DD, United Kingdom",51.50395779999999,-0.0830004,,0,0
ChIJt4YmG8MFdkgR1tZ5W1VicgM,Waterloo Music Lessons,"7, Windmill House, London SE1 8LX, United Kingdom",51.5036658,-0.1081682,,0,0
ChIJV5xTy0IDdkgRgkQ9rj8LsLc,Grange Primary School,"Webb St, London SE1 4RP, United Kingdom",51.4957217,-0.08225589999999999,,3.9,0
ChIJzyZuqL4EdkgR44YJXbXNgEI,Oasis Academy South Bank,"75 Westminster Bridge Rd, London SE1 7HS, United Kingdom",51.498439,-0.1116964,,3.1,0
ChIJW0HQTa8EdkgRo-o2wIZtWe8,MyFamily,"7-11 Lavington St, London SE1 0NZ, United Kingdom",51.5052394,-0.1001023,,0,0
ChIJY2ue6aQEdkgRu7jDM_7uoMM,Friars Primary School,"Webber St, London SE1 0RF, United Kingdom",51.5012859,-0.1031618,,5,0
ChIJMdy8jb8EdkgR4NwSNh9PWcA,Fairley House School,"218 Lambeth Rd, London SE1 7JY, United Kingdom",51.4952021,-0.1175917,,0,0
ChIJ_ekn-xUFdkgR74IDsNWfWvo,Holy Trinity Church of England Primary School - Cadogan Gardens Infant Site,"1 Cadogan Gardens, London SW3 2RN, United Kingdom",51.4932407,-0.1588071,,5,0
ChIJe5IY0bwEdkgRkIS9NKAdczs,Notre Dame Roman Catholic Girls' School,"118 St George's Rd, London SE1 6EX, United Kingdom",51.4971483,-0.1061253,,3,0
ChIJCxBECVgDdkgR18LBvfN86s8,The Cathedral School of St Saviour & St Mary Overy,"Redcross Way, London SE1 1HG, United Kingdom",51.5027487,-0.0942441,,4.2,0
ChIJ3zF-_hIDdkgRhCjdfyZj_JU,Phoenix Primary School,"Marlborough Grove, London SE1 5JT, United Kingdom",51.4875334,-0.0674053,,3.8,0
ChIJLzNzZvwFdkgRK8O81EX3Rws,Chem,"7 Trinity St, London SE1 1DB, United Kingdom",51.4995565,-0.09454789999999999,,0,0
ChIJbRjqZlkDdkgRdT480Q0KVoI,Beormund Primary School,"Crosby Row, London SE1 3PS, United Kingdom",51.5008333,-0.0884944,,3.4,0
ChIJr65sKaMEdkgRUOxIOqW3xj8,St Jude's Primary CE Primary School,"Colnbrook St, London SE1 6HA, United Kingdom",51.4967901,-0.1051601,,0,0
ChIJleKSgGgDdkgRBjxc76aQerc,The Bridge SEN School,"148-150 &, 167 Old Kent Rd, London SE1 5TY, United Kingdom",51.4913148,-0.08154829999999999,,0,0
ChIJk8e7z6wFdkgRZS1y8pw8IyA,London Connected Learning Centre,"Rectory Grove, London SW4 0EL, United Kingdom",51.465765,-0.141309,,5,0
ChIJMX4ZPfsDdkgR_ci2kzlDBKM,Dulwich College Junior School,"London SE21 7LD, United Kingdom",51.438027,-0.0832135,,0,0
ChIJl2RgTvwDdkgRJo22e2ib8pc,Dulwich Prep London,"7AA, 42 Alleyn Park, London SE21 7AA, United Kingdom",51.4339716,-0.0855692,,4.1,0
ChIJu1jkL_cDdkgRaaZ_lwBSaV8,Dulwich Prep London (Early Years),"Belair House Apartments, 8 Gallery Rd, London SE21 7AB, United Kingdom",51.4425018,-0.0886148,,4.5,0
