place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJG1w_PQyq2EcRtYUFDfB9E9w,Londis Bromley - London Road,"108 London Rd, Bromley BR1 3RL, United Kingdom",51.41316,0.008202599999999999,supermarket,4.3,2
ChIJwXAc7Ryq2EcRm6mNWuSr7Ps,Londis,"414 Downham Way, Bromley BR1 5HR, United Kingdom",51.4271259,0.0138736,supermarket,5,2
ChIJAavDu22q2EcR7MMsxOWeWr0,Sainsbury's,"Walters Yard, Bromley BR1 1TP, United Kingdom",51.4066316,0.0144762,supermarket,4.1,2
ChIJEc5KI_6r2EcRO2mG2ZMR4Gc,Sainsbury's Local,"37/41 High St, London, Bromley BR1 1LE, United Kingdom",51.40130509999999,0.0167742,supermarket,4,0
ChIJK90k912r2EcR050PfeVUUGA,Mixta,"230 High St, Bromley BR1 1PQ, United Kingdom",51.40638449999999,0.012733,supermarket,5,0
ChIJiXeMYFSr2EcRbWSRaUvuIho,Lidl,"126 High St, Bromley BR1 1EZ, United Kingdom",51.4040373,0.0145788,supermarket,4.3,0
ChIJqVlXvN2r2EcRiKCHktWQUDU,Lidl,"129 Burnt Ash Ln, Bromley BR1 5AB, United Kingdom",51.4210905,0.0210852,supermarket,4.2,0
ChIJBVNdriEDdkgRb64FhQhVo7s,Tesco Extra,"Surrey Quays Shopping Centre, Redriff Rd, London SE16 7LL, United Kingdom",51.494544,-0.04603860000000001,supermarket,3.7,1
ChIJLbhMkloddkgR1RsA2-sf3Co,Tesco Superstore,"Hancock Rd, Bow, London E3 3DA, United Kingdom",51.5266315,-0.0097847,supermarket,4,1
ChIJX9osis8FdkgRkiL2NFYlzGk,Tesco Express,"3A Palmer Rd, Nine Elms, London SW11 4FA, United Kingdom",51.478254,-0.1463593,supermarket,3.8,0
ChIJ85Nej5gFdkgRrF88JT4V55w,Asda Clapham Junction Superstore,"204 Lavender Hill, London SW11 1JG, United Kingdom",51.465371,-0.164962,supermarket,3.8,1
ChIJy-5Fdk0EdkgRYx0FxbSTZaQ,Tesco Superstore,"128 Clapham Common South Side, London SW4 9DF, United Kingdom",51.45330990000001,-0.1466471,supermarket,3.5,1
ChIJUaAPClIEdkgRS32Y0jqbkZc,Sainsbury's,"133 Clapham High St, London SW4 7SL, United Kingdom",51.4621526,-0.1357942,supermarket,4.1,2
ChIJuTj9Na0FdkgRZIPYKgET6Lc,Sainsbury's Local,"53 Old Town, London SW4 0JQ, United Kingdom",51.4636478,-0.1409335,supermarket,3.4,2
ChIJ8-7yoDcEdkgR27obgTLGJJ8,Sainsbury's Local,"2 Mullins Pl, London SW4 8EU, United Kingdom",51.449397,-0.130865,supermarket,3.4,2
ChIJiXtsE00EdkgRKo6WvogTHN4,Southside Supermarket,"21 Clapham Common South Side, London SW4 7AB, United Kingdom",51.4609519,-0.1388353,supermarket,1.3,0
ChIJx7GwHEwEdkgRSVoeyWCMU-k,Fresh Look Supermarket,"175 Abbeville Rd, London SW4 9JJ, United Kingdom",51.4578321,-0.135155,supermarket,3.3,0
ChIJf12Ofk0EdkgRb74R5IoEus8,Londis,"192-194 Clapham High St, London SW4 7UD, United Kingdom",51.462174,-0.137834,supermarket,3,2
ChIJsZ5FnbQFdkgRKJhsHI5RrvA,Costcutter,"70 Clapham Common South Side, London SW4 9DA, United Kingdom",51.45616949999999,-0.1439236,supermarket,2.3,1
ChIJ7zu42UoEdkgRKBMFlNkdnlU,Sainsbury's Local,"36-38 Abbeville Rd, London SW4 9NG, United Kingdom",51.4542438,-0.1398174,supermarket,3.9,2
ChIJubWY2ZkFdkgR9FmW8p3N42E,Waitrose & Partners Clapham,"40-44 St John's Rd, London SW11 1PW, United Kingdom",51.4626331,-0.167787,supermarket,4,2
ChIJv84oG7YFdkgRjYjUHJKuIWE,Sainsbury's Local,"21 Balham Hill, London SW12 9DY, United Kingdom",51.45242080000001,-0.1474145,supermarket,2.8,2
ChIJLxMdNpgFdkgR1xsHdQIvyfE,Whole Foods Market,"305-311 Lavender Hill, London SW11 1LN, United Kingdom",51.4637517,-0.1665195,supermarket,4.2,3
ChIJLQMs6FUEdkgRWY6IYJyQzBk,Quick Stop Supermarket,"473-475 Wandsworth Rd, London SW8 4NX, United Kingdom",51.4715353,-0.1360021,supermarket,4.2,0
ChIJwXWpsX0FdkgRRPfgBDVHcX0,Tesco Superstore,"Kennington Ln, London SE11 5QU, United Kingdom",51.486827,-0.114768,supermarket,2.4,0
ChIJsbATyGUFdkgRO_z_5vJ130s,Sainsbury's Local,"295-297 Fulham Rd., London SW10 9PZ, United Kingdom",51.4871401,-0.1787512,supermarket,3.6,2
ChIJl0HVJWMFdkgRxS8X4SaNU8A,Sainsbury's Local,"West Brompton, London SW10 9EW, United Kingdom",51.48412889999999,-0.1845552,supermarket,3.9,2
