place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJhY9r-yUEdkgRLeGFTZD1jks,Five Bells,"68-70 Streatham High Rd, London SW16 1DA, United Kingdom",51.436291,-0.128092,bar,4.3,2
ChIJ93EEjYcGdkgRfm_eQuvIFak,Bar 111,"111 Blegborough Rd, London SW16 6DL, United Kingdom",51.4218731,-0.1398333,bar,4.1,0
ChIJ3eGRXkQEdkgRdp706vxQ5vc,The Beast of Brixton,"89 Acre Ln, Brixton Hill, London SW2 5TN, United Kingdom",51.4594444,-0.1247222,bar,4.4,2
ChIJhw_huzsEdkgR4imPN2iGaH0,Crown & Sceptre,"2a Streatham Hill, London SW2 4AH, United Kingdom",51.4450663,-0.124835,bar,4,1
ChIJgRPeq0EEdkgR9aZlK4vfAq0,White Horse Brixton,"94 Brixton Hill, London SW2 1QN, United Kingdom",51.4547668,-0.1199061,bar,4.3,2
ChIJ64ISDGsEdkgRtuLcNOgTm2M,The Sympathetic Ear,"37 Tulse Hill, London SW2 2TJ, United Kingdom",51.4541407,-0.1130471,bar,4.7,2
ChIJXfsWY0QEdkgRpuATOYzfRyU,Hope & Anchor,"123 Acre Ln, Brixton Hill, London SW2 5UA, United Kingdom",51.4595852,-0.126678,bar,4,2
ChIJsc02i00EdkgR7Fs9lfcfnXU,@ Bar,"165 Clapham High St, London SW4 7SS, United Kingdom",51.462105,-0.13709,bar,3.6,2
ChIJlTqStmsEdkgRwSmSKYCK2OQ,Effra Social,"89 Effra Rd, London SW2 1DF, United Kingdom",51.4556826,-0.1135047,bar,4.3,1
ChIJ9xwiu2gEdkgRQdTDjYN8JJA,Dogstar,"389 Coldharbour Ln, London SW9 8LQ, United Kingdom",51.461714,-0.111912,bar,3.7,2
ChIJNx7vk0IEdkgRc7UEHYoIzsU,Barrio Brixton,"30 Acre Ln, London SW2 5SG, United Kingdom",51.4607603,-0.1184218,bar,4.5,2
ChIJddX5NWUEdkgRY2Mt4RmkpJA,Market House,"Top Floor, 443 Coldharbour Ln, London SW9 8LN, United Kingdom",51.4614036,-0.1140324,bar,3.9,2
ChIJd1AUy2kEdkgRnvKUPvhHZPw,Gremio de Brixton,"St Matthew's Church, Basement, Brixton Hill, London SW2 1JF, United Kingdom",51.4597985,-0.1161297,bar,4.1,2
ChIJezZ-ITkEdkgR-eF4i3KP1zU,The Sultan,"37 New Park Rd, Brixton Hill, London SW2 4DU, United Kingdom",51.4479601,-0.1259793,bar,4.3,2
ChIJ2Yb3z0IEdkgR6jBR_dEuzrk,Trinity Arms,"45 Trinity Gardens, London SW9 8DR, United Kingdom",51.4617733,-0.1192944,bar,4.2,2
ChIJmQusS28EdkgRRo6ZJZDOIKk,Courtesan,"The Metropolis, 69-73 Atlantic Rd, London SW9 8PU, United Kingdom",51.4611925,-0.1111244,bar,4.2,2
ChIJl_H3YWgEdkgRLmgJBWwykIA,SatayBar,"447 Coldharbour Ln, London SW9 8LP, United Kingdom",51.4613889,-0.1144444,bar,3.8,2
ChIJoScX4WgEdkgRBpZkNUQQxdM,The Effra Hall tavern,"38 Kellett Rd, London SW2 1EB, United Kingdom",51.4599068,-0.1131324,bar,4.4,0
ChIJt1JhJHMEdkgRq1tQDtatEyc,Off The Cuff - OTC Bar,"Arch 645, 301-303 Railton Rd SE24 0JN, United Kingdom",51.4530106,-0.1021349,bar,4.3,0
ChIJheqUZWgEdkgR3nHU8cmZpt0,"Prince of Wales, Brixton","467- 469 Brixton Rd, London SW9 8HH, United Kingdom",51.4615105,-0.1149433,bar,3.5,2
ChIJ-daVs2gEdkgRu-bJFav1nOk,Lounge Brixton,"58 Atlantic Rd, London SW9 8PY, United Kingdom",51.4615294,-0.1116324,bar,4.5,2
ChIJBdbG2wcFdkgRHsj5o9_ZvCQ,Lost In Brixton,"Brixton Village, Coldharbour Ln, London SW9 8PS, United Kingdom",51.4627305,-0.1118392,bar,3.9,0
ChIJeTYfikwFdkgRCe7dk9fhAxk,BrewDog Brixton,"419 Coldharbour Ln, London SW9 8LH, United Kingdom",51.4615398,-0.113236,bar,4.3,2
ChIJq-uxj2EEdkgRufx1MttGaEg,Brixton Jamm,"261 Brixton Rd, Myatts Field South, London SW9 6LH, United Kingdom",51.4706997,-0.1120747,bar,3.5,2
ChIJPTGfhlAEdkgRdd0USuGKqNU,The Clapham North,"409 Clapham Rd, London SW9 9BT, United Kingdom",51.465399,-0.1293298,bar,4,2
ChIJKdiD_XsEdkgRSSAEeWaf5co,The Junction,"171 Coldharbour Ln, London SE5 9PA, United Kingdom",51.4670892,-0.0995698,bar,4.6,1
ChIJp7GN-l0EdkgR0bDvab-Q7II,The Queen’s Head,"144 Stockwell Rd, London SW9 9TQ, United Kingdom",51.4673311,-0.1180082,bar,4.2,2
ChIJcxYevmEEdkgRHqb7wK10g1k,Crown & Anchor,"246 Brixton Rd, Vassal, London SW9 6AQ, United Kingdom",51.471358,-0.112782,bar,4.3,2
ChIJGajiNGYEdkgR7aT9JmO8Nu4,The Craft Beer Co. Brixton,"11-13 Brixton Station Rd, London SW9 8PA, United Kingdom",51.463475,-0.114,bar,4.3,2
ChIJSQU8mfwFdkgRqJ7nlypLAps,Taproom By Brixton Village,"Brixton Village, Unit 43-44 Coldharbour Ln, London SW9 8PR, United Kingdom",51.4624019,-0.1115822,bar,4.7,0
ChIJt4VIKYwEdkgRsd0FnKdoDBQ,Cable Cafe,"8 Brixton Rd, London SW9 6BU, United Kingdom",51.4807072,-0.1111414,bar,4.4,2
ChIJRb2tSmYEdkgRGUJloXRZk0w,The Beehive - JD Wetherspoon,"407-409 Brixton Rd, London SW9 7DG, United Kingdom",51.4637501,-0.1143603,bar,3.8,1
ChIJeR3bu2cEdkgRoQtnmk3mKTk,Canova Hall,"250 Ferndale Rd, London SW9 8BQ, United Kingdom",51.463971,-0.1150284,bar,4,2
ChIJt0YlJEUBdkgReoHxFfhSvtk,Cocktail Embassy,"76 Westow Hill, London SE19 1SE, United Kingdom",51.4196744,-0.0793604,bar,4.3,2
ChIJAQCUN0UBdkgRQk8MOlrg940,Bar Bella - Cocktails and Music,"57B Westow Hill, Norwood, London SE19 1TS, United Kingdom",51.4198375,-0.0803228,bar,4.4,2
ChIJw4Ortw8BdkgR9GsZ0yx6ybs,Varanda,"35 Westow St, London SE19 3RW, United Kingdom",51.4183102,-0.08223169999999999,bar,4.5,0
ChIJC494eywBdkgRjOsD8H65nBY,Escape Bar and Caribbean Tapas,"72 Westow Hill, London SE19 1SB, United Kingdom",51.4196503,-0.0794759,bar,4.5,0
ChIJ520LN2EBdkgR2exzmZVfSQQ,The Great Southern Pub,"79 Gipsy Hill, Norwood, London SE19 1QH, United Kingdom",51.4239153,-0.08378859999999999,bar,4.4,2
ChIJdbPgx1ABdkgRPxFTzVdzDAI,The Colby Arms,"132 Gipsy Hill, London SE19 1PW, United Kingdom",51.4248353,-0.0834331,bar,4,1
ChIJ07An708BdkgRyXc-H4dLdTo,Sparrowhawk,"2 Westow Hill, London SE19 1RX, United Kingdom",51.41964669999999,-0.08283829999999999,bar,4.3,2
ChIJvwjTeJABdkgRuGLeCMujpl8,Royal Albert,"42 Westow Hill, London SE19 1RX, United Kingdom",51.4195866,-0.0812098,bar,4,0
ChIJNeD9Gp0BdkgRXu8gnWue_x4,The Bull & Finch,"126 Gipsy Hill, London SE19 1PL, United Kingdom",51.42460699999999,-0.0834723,bar,4.6,2
ChIJZ7TPJW4BdkgRc7RI2bDEaBs,Walker Briggs,"23 Westow Hill, Norwood, London SE19 1TQ, United Kingdom",51.4199184,-0.0818782,bar,4.6,0
ChIJ0VjImkUBdkgR3XqBVefc3CE,The Alma Crystal Palace,"95 Church Rd, London SE19 2TA, United Kingdom",51.4172846,-0.0809459,bar,4.3,2
ChIJb6pZ1kQBdkgRkRczytD7bvc,Westow House,"79 Westow Hill, Norwood, London SE19 1TX, United Kingdom",51.4199947,-0.0788593,bar,4.1,2
ChIJF6OShUUBdkgRvYKLY8uKluE,White Hart Crystal Palace,"96 Church Rd, London SE19 2EZ, United Kingdom",51.4171488,-0.0814023,bar,4.2,2
ChIJGTu38u8BdkgR2_VlVYpUoEY,Central cycles bar,"5 Central Hill, London SE19 1BG, United Kingdom",51.4195696,-0.0833985,bar,0,0
ChIJa8HcO5kBdkgR1mkMINCXb0M,"Mozart London, Classical Music Cafe Bar and Photography Gallery","69A Anerley Rd, London SE19 2AS, United Kingdom",51.41585509999999,-0.0719083,bar,4.9,0
ChIJCZNYkvsBdkgR1lKWy2WDOgA,Memory Box Crystal Palace,"66 Westow Hill, London SE19 1RX, United Kingdom",51.4196116,-0.0800369,bar,4.5,0
ChIJ1dXYT6UGdkgRv9I6jVYVnwQ,The Conquering Hero,"262 Beulah Hill, London SE19 3HF, United Kingdom",51.4197348,-0.1063563,bar,4.5,0
ChIJ06MOEJwBdkgRDPFTAi-90IQ,River's Bar & Grill,"112, 114a Anerley Rd, London SE19 2AN, United Kingdom",51.4158445,-0.07232559999999999,bar,4.8,0
ChIJC9ylzE0BdkgRt-PJclyfwRk,The Faber Fox,"25 Westow Hill, Norwood, London SE19 1TQ, United Kingdom",51.41991729999999,-0.0817358,bar,4.2,2
ChIJXc5QWkUBdkgRZ-uFPmCVA0I,Numidie Bar and Bistro,"48 Westow Hill, London SE19 1RX, United Kingdom",51.4196284,-0.0809937,bar,4.6,2
ChIJy5OQ4l0EdkgRhU4HKLeoNm8,J Bar,"London SW9 9QE, United Kingdom",51.4676333,-0.1180912,bar,3,0
ChIJdemtXdEFdkgRdFFu4ehqQaI,Hacha Brixton,"12 - 14 Market Row, London SW9 8LD, United Kingdom",51.4618894,-0.1132784,bar,5,0
ChIJo3PkpGgEdkgRkNnnihr3lJU,Three Eight Four,"384 Coldharbour Ln, London SW9 8LF, United Kingdom",51.461886,-0.1122389,bar,4.2,2
ChIJFQZLUu4EdkgR4qDiHN-Cy7Y,The Riverside,"House, 5 Saint George Wharf Hamilton, London SW8 2LE, United Kingdom",51.4855344,-0.125869,bar,3.9,2
ChIJe0d53vwEdkgREBIjpHxxLxc,Nine Elms Tavern,"Riverlight Quay, Nine Elms Ln, London SW11 8AY, United Kingdom",51.4825408,-0.1374957,bar,4.2,2
ChIJF2h8t64FdkgR8qDsxSWPiaQ,Vine Bar London,"Unit 7 St George Wharf, London SW8 2LE, United Kingdom",51.48573700000001,-0.125749,bar,4.8,0
ChIJYVZVMkAFdkgRjBf9GYnpL-I,Tia Maria - Brazilian Bar & Restaurant London,"126 S Lambeth Rd, London SW8 1RB, United Kingdom",51.4809308,-0.124865,bar,4,0
ChIJ7cDCPgIFdkgRc1iy60eGlLU,Duchess Belle,"101 Battersea Park Rd, Nine Elms, London SW8 4DS, United Kingdom",51.4791843,-0.1424734,bar,4.1,2
ChIJk8MRsfEEdkgRQ_QqGGTNcD0,The Griffin Belle,"8 Wyvil Rd, London SW8 2TH, United Kingdom",51.481648,-0.125624,bar,4.3,0
ChIJ7fUPX_EEdkgRtMRg_7wpzsc,Estrela Bar,"113 S Lambeth Rd, London SW8 1UZ, United Kingdom",51.479297,-0.123425,bar,4.3,2
ChIJFRrrxlADdkgRwc6JoZBMWus,N1 Bar London,"1 Duke St Hill, London SE1 2SW, United Kingdom",51.5060904,-0.0870026,bar,3.6,2
ChIJvRlEVRsFdkgRAbdm-baRHJU,No 29 Power Station West,"29 Circus West Battersea Power Station, London SW11 8NN, United Kingdom",51.4833537,-0.1466851,bar,3.9,2
ChIJweZaRY4FdkgRK4MnRyEmm7A,The Alchemist Embassy Gardens,"1 Ponton Rd, Nine Elms, London SW11 7BD, United Kingdom",51.481856,-0.1313772,bar,4.5,3
ChIJ2SDaAe8EdkgRua0wJIY0qRQ,"Waterfront London Vauxhall Restaurant - Steaks, Sushi, Burgers, Shisha","3 St George Wharf, London SW8 2LE, United Kingdom",51.486247,-0.126157,bar,4.4,2
ChIJ-crt4uwEdkgRt13r0ih1Lgk,Eagle London,"349 Kennington Ln, London SE11 5QY, United Kingdom",51.48625999999999,-0.11934,bar,4.4,2
ChIJ2ZdoCgMFdkgRWq1qmJ9D5hM,Vagabond,"Battersea Power Station, Unit 12 Circus Village West Circus Road West Phase 1, London SW11 8EZ, United Kingdom",51.4823266,-0.1460349,bar,4.2,0
ChIJEbSUtQYFdkgRTaE6ITM7B6g,The Mason's Arms,"169 Battersea Park Rd, Nine Elms, London SW8 4BT, United Kingdom",51.47680829999999,-0.1468361,bar,4.3,2
ChIJcXM-cLgEdkgR3qLu5MK6oE8,All Bar One Waterloo,"1-3 Chicheley St, London SE1 7PY, United Kingdom",51.5027459,-0.1174368,bar,3.9,2
ChIJcwFLUu4EdkgRza0rkBC6Z3k,Cottons Vauxhall,"Flagstaff House, 12 Unit, St George Wharf, London SW8 2LE, United Kingdom",51.4858743,-0.1264868,bar,3.8,2
ChIJ2-sWiqUFdkgRfiehNC7hyVA,Room 43 bar Clapham,"43 Lavender Hill, London SW11 5QW, United Kingdom",51.4660204,-0.1526256,bar,4.6,2
ChIJnTubpe4EdkgRftKvJi5V9z0,Pico Bar & Grill,"74 Albert Embankment, London SE1 7TL, United Kingdom",51.487745,-0.1230353,bar,4.2,2
ChIJmxJQmf0EdkgRJCFCY_eUUjI,Power Station,"161 Battersea Park Rd, Nine Elms, London SW8 4BU, United Kingdom",51.4770244,-0.1464988,bar,4.3,2
ChIJGTUylmEEdkgR_BdxM5exZU8,BXT,"256-258 Brixton Rd, Vassal, London SW9 6AQ, United Kingdom",51.47111109999999,-0.1127778,bar,4,2
ChIJ_8goh-QFdkgROTjQwb3AGXg,The Chelsea Lodge Restuarant and Bar,"562 King's Rd, London SW6 2DZ, United Kingdom",51.4793487,-0.1877485,bar,4.2,0
ChIJ-8s-jyUFdkgRj14ZQJqdYBI,Hard Rock Cafe,"150 Old Park Ln, London W1K 1QZ, United Kingdom",51.503868,-0.1490734,bar,4.4,3
ChIJl_25ePUQdkgRXlWv3v6TJ94,Lucky 7 Irish Bar,"Queensway Court, 7A Cricklewood Ln, London NW2 1ET, United Kingdom",51.5572305,-0.2148594,bar,4.5,1
ChIJsc02i00EdkgRe_350SMar50,Bodean's BBQ Clapham,"169 Clapham High St, London SW4 7SS, United Kingdom",51.462066,-0.137223,bar,4.2,2
ChIJS-QabZQPdkgR3yhlCEQF4vA,Famous Three Kings,"171 North End Rd, London W14 9NL, United Kingdom",51.490733,-0.2065317,bar,4.3,2
ChIJvRHgZuYEdkgRUitqnE18sHk,"White Swan, Pimlico","14 Vauxhall Bridge Rd, London SW1V 2SA, United Kingdom",51.4898426,-0.1314847,bar,4.2,2
ChIJT0S2zLQEdkgRx1K-taxBiHA,The Seven Stars,"53 Carey St, London WC2A 2JB, United Kingdom",51.5149732,-0.1134758,bar,4.5,2
ChIJV8vO_68cdkgRnyizMmmyfkc,The Hoxton Seven,"66-68 Great Eastern St, London EC2A 3JT, United Kingdom",51.525428,-0.08202,bar,3.5,2
ChIJswKQBkwDdkgRm-rqQ5Uw8VU,cloudM Tower of London,"40 Trinity Square, London EC3N 4DJ, United Kingdom",51.5101269,-0.0766022,bar,4.7,0
ChIJG_1s4KcEdkgRz25CNiaeUkw,Bar Douro London Bridge,"35B, Arch, 85B Southwark Bridge Rd, London SE1 0NQ, United Kingdom",51.50440589999999,-0.0952726,bar,4.5,2
ChIJ5bKUWoQPdkgR3dH4lL617XY,McGettigan's Fulham,"1 Fulham Broadway, London SW6 1AA, United Kingdom",51.4799479,-0.1960095,bar,3.9,2
ChIJkaH92i8bdkgRTIvawz6cwQQ,Sixes Cricket Club,"170 Great Portland St, London W1W 5QB, United Kingdom",51.5214551,-0.143158,bar,4.6,0
ChIJD4dBYbgFdkgRv99UblXvkYw,Seven Dials Market,"35 Earlham St, London WC2H 9LD, United Kingdom",51.5139284,-0.1260395,bar,4.5,0
ChIJ2Y1_aSIcdkgR7CSyp_56e48,The Beehive Pub | Tottenham,"Stoneleigh Rd., London N17 9BQ, United Kingdom",51.5921767,-0.06921229999999999,bar,4.4,2
ChIJ8bOaWQwPdkgRldZJ9P2DQoM,Walkabout,"14-16 Putney High St, London SW15 1SL, United Kingdom",51.4656781,-0.2144924,bar,0,2
ChIJuVBi65MFdkgRAkTIHxwJTWA,180 House,"180 Strand, Temple, London WC2R 1EA, United Kingdom",51.5124081,-0.1149852,bar,4.5,0
ChIJncLvzQ4PdkgRbi0L0Pajjho,Sixes Cricket Club,"18 Farm Ln, London SW6 1PP, United Kingdom",51.48179349999999,-0.1966003,bar,4.5,0
ChIJ04qRFrUcdkgR8xodygXdRXk,Arts Bar & Cafe,"Toynbee studios, 28 Commercial St, London E1 6LS, United Kingdom",51.5165679,-0.072695,bar,4.5,1
ChIJJ5NZYAcFdkgRUjXqc2l4VOI,The Victoria,"166 Queenstown Rd, London SW8 3QH, United Kingdom",51.4729815,-0.1481729,bar,4.4,2
ChIJGYRZ5pUFdkgRXen44JUgN00,Brunswick House,"30 Wandsworth Rd, London SW8 2LG, United Kingdom",51.4847523,-0.1265302,bar,4.4,0
ChIJ3UH32PIEdkgRB2NQXSABQ7o,The Fentiman Arms,"64 Fentiman Rd, London SW8 1LA, United Kingdom",51.48101579999999,-0.1182338,bar,4.1,2
ChIJSUulbPcEdkgR_HsA9NjuBfk,The Cavendish Arms,"128 Hartington Rd, London SW8 2HJ, United Kingdom",51.4764797,-0.127716,bar,4.4,0
ChIJhewoSV8EdkgRTEgGk_vbjdc,The Swan,"2A Stockwell Rd, London SW9 9BF, United Kingdom",51.4720318,-0.1223462,bar,3.1,1
ChIJnX0_kqIFdkgRzgWwo1DtftY,Bar Social,"245 Lavender Hill, London SW11 1JW, United Kingdom",51.46419969999999,-0.1629654,bar,4.2,2
ChIJQ0a_6J8FdkgRHC5tuXadPso,The Latchmere,"503 Battersea Park Rd, London SW11 3BW, United Kingdom",51.47202619999999,-0.1654106,bar,4.2,2
ChIJBWTd664cdkgRr3oSfWBdQME,Flight Club Shoreditch,"2A Worship St, London EC2A 2AH, United Kingdom",51.5220275,-0.086614,bar,4.5,2
ChIJB_93N-oEdkgRDfeFzZ925CU,Tamesis Dock,"Albert Embankment, London SE1 7TY, United Kingdom",51.49198519999999,-0.1221536,bar,4.3,2
ChIJ2SDaAe8EdkgRvL0vQkwkM_0,Smoke Lab,"3 St George Wharf, London SW8 2LE, United Kingdom",51.4862474,-0.1261572,bar,3.9,0
ChIJtf8MRnMEdkgRGNEn6UQS7D4,"The Half Moon, Herne Hill","10 Half Moon Ln, London SE24 9HU, United Kingdom",51.4526499,-0.1007223,bar,4.2,0
ChIJR2sftwwEdkgRjQj_l2X--ac,Park's Edge Bar and Kitchen,"49, 51 Norwood Rd, London SE24 9AA, United Kingdom",51.451404,-0.100754,bar,4.6,2
ChIJ80PdbW0EdkgRUlHh8tnK10Q,The Prince Regent,"69 Dulwich Rd, London SE24 0NJ, United Kingdom",51.45382559999999,-0.1065024,bar,4,2
ChIJY4FC2nIEdkgR1ntDmxvSHpc,The Florence,"131 Dulwich Rd, London SE24 0NG, United Kingdom",51.4527167,-0.1029872,bar,4.1,2
ChIJg3Ow23IEdkgRRmWO6ZVC4bQ,127 Bar and Restaurant,"127 Dulwich Rd, London SE24 0NG, United Kingdom",51.4527855,-0.1032613,bar,4.2,1
